COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
07/22/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.5,03/20/2013,0.67,283371.174123963,-294420.754688933,-924379.459834067,905106.547801582,USD
07/22/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.46,09/20/2013,0.64,358809.359357521,-375389.650099003,-1132947.0191756,1114375.26184988,USD
07/22/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.42,12/20/2013,0.55,618946.187983047,-647573.700703098,-1591312.42855734,1570674.95191311,USD
07/22/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.42,12/20/2013,0.55,-619437.370783777,648078.054427144,1592186.92031882,-1571530.20603002,USD
07/22/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.31,06/20/2016,0.32,-40992.8079244437,41782.2580131886,-158060.837242791,159884.767097167,USD
07/22/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.4,06/20/2013,0.43,2918.7690381802,-2517.01353093742,80483.4968444557,-80863.2948167972,USD
07/22/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.31,06/20/2016,0.32,41007.568222447,-41796.7343049662,158211.655450708,-160036.622598709,USD
07/22/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.4,06/20/2013,0.43,-2919.72632322767,2518.07425720412,-80470.0706239613,80849.9029568099,USD
07/22/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.56,12/20/2016,0.58,4638511.35989131,-4657901.03321861,-1833132.33104467,1750954.80797812,USD
07/22/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.56,12/20/2016,0.58,-4641050.1809226,4660424.71450839,1833888.65116512,-1751669.83813181,USD
07/22/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.53,03/20/2013,0.82,-374929.308046373,400247.608817957,1051780.06519957,-1010734.28156667,USD
07/22/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.53,03/20/2013,0.82,268206.916590892,-285378.734551202,-728106.738388172,699876.961222529,USD
07/22/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.53,03/20/2013,0.82,-67171.4573623094,71707.2160272043,188442.150169307,-181087.946398105,USD
07/22/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.53,03/20/2013,0.82,250446.775555665,-266481.013180134,-679909.870997212,653548.18734484,USD
07/22/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.32,12/20/2016,0.32,-1778.04815065248,1759.96492381173,2819.19600601778,-2790.52402609046,USD
07/22/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.32,12/20/2016,0.32,-2370.73086881319,2346.61989967921,3758.92801004775,-3720.69870345738,USD
07/22/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.32,12/20/2016,0.32,-957.410533968686,947.673411912052,1518.02860484593,-1502.58984656366,USD
07/22/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.32,12/20/2016,0.32,5106.18955279608,-5054.25823477121,-8096.15261989947,8013.81257510976,USD
